dt,dataset,series_id,geo,value,source,ingest_ts
2015-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,14.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
